代码,名称,成交额
563390,全指现金流ETF华泰柏瑞,67443887.1
563500,A500ETF华宝,18923915.6
563510,A500红利低波ETF易方达,6039248.0
563520,沪深300ETF永赢,34454213.599999994
563530,卫星ETF易方达,185850078.6
563550,A500增强ETF摩根,12482866.5
563560,科技成长ETF兴业,10081011.2
563570,金融科技ETF兴业,18365201.4
563580,自由现金流800ETF万家,12655124.7
563590,A500红利低波动ETF国寿,515899.3000000001
563600,A500增强ETF易方达,5625263.6
563620,全指现金流ETF兴业,3459466.8000000003
563630,A500增强ETF国联安,2021760.8
563650,中证A500ETF兴业,10076211.2
563660,A500ETF银河,2249149.0
563670,金融科技ETF鹏华,4780723.2
563680,800现金流ETF汇添富,7425420.600000001
563690,红利低波ETF永赢,1039355.2
563700,红利价值ETF易方达,11356345.2
563750,中证500ETF汇添富,49101372.99999999
563760,全指现金流ETF中银,120330369.6
563770,全指现金流ETF招商,11491342.8
563780,现金流全指ETF方正富邦,8708712.2
563790,卫星ETF鹏华,91175110.6
563800,A500ETF广发,345963962.20000005
563830,全指现金流ETF博时,9537691.2
563850,食品ETF广发,1852290.0
563860,中证A500ETF海富通,27235910.4
563870,通用航空ETF鹏华,5093642.0
563880,A500ETF汇添富,113512432.0
563890,国企红利ETF创金合信,316265.1
563900,300自由现金流ETF摩根,31169740.8
563930,上证增强ETF招商,1171674.0
563960,300质量ETF兴全,3965468.1
563980,800红利低波ETF鑫元,3923585.9
563990,800现金流ETF富国,16304791.1
588000,科创50ETF华夏,9213015103.0
588010,科创新材料ETF博时,522661258.6
588020,科创成长ETF易方达,211895163.8
588030,科创100ETF博时,280399251.20000005
588040,科创50ETF鹏华,35660211.4
588050,科创50ETF工银,924293162.1
588060,科创50ETF广发,514742207.6
588070,科创成长ETF万家,8932821.4
588080,科创50ETF易方达,2053529755.0
588090,科创50ETF华泰柏瑞,396160804.8
588100,科创信息ETF嘉实,29603590.8
588110,科创成长ETF广发,53354845.6
588120,科创100ETF国泰,121544016.0
588130,科创医药ETF华夏,54322860.400000006
588140,科创200ETF广发,8394828.0
588150,科创50ETF南方,40324411.4
588160,科创新材料ETF南方,260651374.6
588170,科创半导体ETF华夏,8096265936.0
588180,科创50ETF国联安,54309994.0
588190,科创100ETF银华,204583116.4
588200,科创芯片ETF嘉实,7493388096.7
588210,科创100ETF易方达,25001096.4
588220,科创100ETF鹏华,510188431.0
588230,科创200ETF华泰柏瑞,160968678.6
588240,科创200ETF鹏华,43543352.8
588250,科创医药ETF鹏华,30667668.8
588260,科创信息ETF华安,9275686.2
588270,科创200ETF易方达,27301989.6
588280,科创50ETF华安,45962124.0
588290,科创芯片ETF华安,463736649.4
588300,科创创业50ETF招商,86348353.5
588310,科创创业ETF方正富邦,4147790.1
588320,双创50增强ETF广发,24289220.8
588330,双创50ETF华宝,132166279.8
588350,科创创业50ETF鹏扬,12338495.4
588360,科创创业ETF国泰,39481442.0
588370,科创50增强ETF南方,22944903.0
588380,科创创业ETF富国,165301562.1
588390,科创创业ETF博时,13610137.5
588400,科创创业ETF嘉实,57758403.2
588410,科创创业人工智能ETF鹏华,11909270.0
588420,科创创业人工智能ETF摩根,24916749.3
588430,科创创业人工智能ETF工银,16989547.5
588450,科创50增强ETF招商,19200192.3
588460,科创50增强ETF鹏华,121098212.0
588470,科创创业人工智能ETF华安,45407782.8
588480,科创创业人工智能ETF中金,21649367.1
588500,科创100增强ETF易方达,8491052.1
588510,科创创业人工智能ETF华夏,46766878.2
588520,科创增强ETF永赢,3214653.6
588550,科创综指增强ETF易方达,7678424.0
588660,科创创业50ETF兴银,9863942.0
588670,科创综指增强ETF嘉实,15082088.8
588680,科创100增强ETF广发,4082563.6
588690,科创增强ETF银华,7513458.0
588700,科创医药ETF嘉实,90238765.2
588710,科创半导体设备ETF华泰柏瑞,1898174940.4
588720,科创50ETF中银,18347970.0
588730,科创人工智能ETF易方达,255794736.9
588750,科创芯片ETF汇添富,1448781180.4
588760,科创人工智能ETF广发,375353043.0
588770,科创信息ETF摩根,46534782.0
588780,科创芯片设计ETF国联安,469046440.8
588790,科创AIETF博时,463789530.6
588800,科创100ETF华夏,339842850.5
588810,科创芯片ETF富国,225649787.0
588820,科创200ETF华夏,33561816.300000004
588830,科创新能源ETF鹏华,163789654.8
588840,科创50ETF万家,20083436.7
588850,科创机械ETF嘉实,54696046.5
588860,科创医药ETF工银,34752447.5
588870,科创50ETF汇添富,152881342.9
588880,科创100ETF华泰柏瑞,20964201.0
588890,科创芯片ETF南方,209357985.2
588900,科创100ETF南方,19293729.0
588910,科创价值ETF建信,24542588.0
588920,科创芯片ETF鹏华,83320389.6
588930,科创人工智能ETF银华,128500830.0
588940,科创50ETF富国,192762676.0
588950,科创50ETF景顺,83834244.0
588960,科创新能源ETF富国,27082182.4
588980,科创100ETF广发,10447402.7
588990,科创芯片ETF博时,93954903.0
589000,科创综指ETF华夏,162000925.0
589010,科创人工智能ETF华夏,179102749.5
589020,科创半导体设备ETF鹏华,1532458649.7
589030,科创芯片设计ETF易方达,196590700.0
589050,科创综指ETF兴业,43186274.4
589060,科创综指ETF东财,6584816.0
589070,科创芯片设计ETF天弘,147655200.0
589080,科创综指ETF汇添富,52850889.0
589090,科创AIETF鹏华,17142681.6
589100,科创芯片ETF国泰,141478144.8
589110,科创人工智能ETF国泰,16417990.5
589120,科创创新药ETF汇添富,367040408.8
589130,科创芯片ETF易方达,403663014.3
589150,科创50ETF平安,31953793.9
589160,科创芯片ETF广发,76126055.0
589170,科创芯片设计ETF鹏华,40613329.0
589180,科创新材料ETF汇添富,128040741.0
589190,科创芯片ETF华宝,140632671.6
589200,科创200ETF工银,2287122.0
589210,科创芯片设计ETF广发,263821166.4
589220,科创200ETF国泰,47178432.6
589230,科创人工智能ETF南方,57226176.9
589250,科创芯片设计ETF浦银,29699674.200000003
589260,科创芯片设计ETF国泰,31688091.0
589270,科创100ETF前海开源,5058663.0
589280,科创增强ETF华宝,11357519.2
589290,科创芯片设计ETF汇添富,51799554.00000001
589300,科创综指ETF嘉实,14848946.4
589320,科创200ETF嘉实,16815562.0
589330,科创200ETF东财,14559517.8
589350,科创芯片设计ETF银华,59673780.00000001
589360,科创50ETF国泰,86139053.4
589380,科创人工智能ETF富国,14852207.2
589500,科创综指ETF工银,14359349.2
589520,科创人工智能ETF华宝,86232092.3
589550,科创价值ETF华夏,4627438.0
589560,科创人工智能ETF汇添富,20598285.8
589580,科创综指ETF兴银,1845078.1999999995
589600,科创综指ETF富国,16766302.5
589630,科创综指ETF国泰,29754134.4
589660,科创综指ETF南方,56122194.4
589680,科创综指ETF鹏华,186313670.4
589700,科创成长ETF南方,8211835.600000001
589720,科创创新药ETF国泰,1373267857.5
589770,科创综指ETF招商,32763541.6
589780,科创200ETF富国,10791115.5
589800,科创综指ETF易方达,141222681.6
589820,科创200ETF建信,9123296.5
589850,科创50ETF东财,193579361.99999997
589860,科创综指ETF天弘,43744040.5
589880,科创综指ETF建信,235075656.6
589890,科创综指ETF景顺,12783264.3
589900,科创综指ETF博时,38735600.0
589950,科创100ETF富国,6169254.6
589960,科创新能源ETF易方达,48883830.0
589980,科创100ETF汇添富,6750615.999999999
589990,科创综指ETF华泰柏瑞,11011329.0
